tx_id,order_id,user_id,timestamp,merchant_id,merchant_name,crypto_asset,fiat_currency,fiat_volume_cad,tx_status,payment_channel,decline_reason,processor_code,flat_fee_cad,spread_income_cad,flow_direction,risk_score,aml_flag,ip_country,velocity_1h,is_high_risk,order_created_at,channel_selected_at,kyc_passed_at,payment_completed_at,settled_at,provider_amount_cad,ledger_amount_cad,recon_delta_cad,recon_status,latency_ms,settlement_latency_min
TX-20260601-0019,ORD-20260601-0019,U00635,2026-06-01T20:03:32Z,M1020,Merchant 1020,USDC,USD,84.92,Completed,Wire Transfer,,APPROVED,0.97,0.1,Outflow,55.25,False,HK,2,False,2026-06-01T19:22:22Z,2026-06-01T19:23:05Z,2026-06-01T19:41:52Z,2026-06-01T20:03:32Z,2026-06-01T20:28:32Z,84.92,84.92,0.0,Matched,578,25
TX-20260601-0035,ORD-20260601-0035,U00072,2026-06-01T20:44:13Z,M1014,Merchant 1014,USDC,CAD,202.87,Completed,Wire Transfer,,APPROVED,1.13,0.24,Inflow,41.39,False,CA,1,False,2026-06-01T20:10:56Z,2026-06-01T20:19:23Z,,2026-06-01T20:44:13Z,2026-06-01T21:36:13Z,202.87,202.87,0.0,Matched,1394,52
TX-20260601-0026,ORD-20260601-0026,U00710,2026-06-01T20:45:17Z,M1004,Merchant 1004,USDC,CAD,788.58,Completed,Interac e-Transfer,,APPROVED,1.95,0.95,Inflow,43.16,False,US,0,False,2026-06-01T20:33:53Z,2026-06-01T20:38:05Z,2026-06-01T20:53:45Z,2026-06-01T20:45:17Z,2026-06-01T21:24:17Z,788.58,788.58,0.0,Matched,1073,39
TX-20260601-0092,ORD-20260601-0092,U00054,2026-06-01T20:47:40Z,M1007,Merchant 1007,USDT,CAD,321.32,Completed,Crypto Network,,APPROVED,1.3,0.39,Inflow,37.83,False,CA,2,False,2026-06-01T20:18:11Z,2026-06-01T20:23:06Z,2026-06-01T20:36:07Z,2026-06-01T20:47:40Z,2026-06-01T20:59:40Z,321.32,321.32,0.0,Matched,1446,12
TX-20260601-0066,ORD-20260601-0066,U00728,2026-06-01T21:01:47Z,M1009,Merchant 1009,BTC,CAD,510.38,Completed,Crypto Network,,APPROVED,1.56,1.07,Inflow,60.09,False,CA,3,False,2026-06-01T20:54:16Z,2026-06-01T20:55:51Z,2026-06-01T21:01:15Z,2026-06-01T21:01:47Z,2026-06-01T22:29:47Z,510.38,510.38,0.0,Matched,3970,88
TX-20260601-0052,ORD-20260601-0052,U00068,2026-06-01T21:02:15Z,M1003,Merchant 1003,ETH,USD,110.89,Completed,Crypto Network,,APPROVED,1.01,0.23,Inflow,76.13,False,CA,1,False,2026-06-01T20:28:50Z,2026-06-01T20:31:21Z,2026-06-01T20:52:39Z,2026-06-01T21:02:15Z,2026-06-01T21:39:15Z,110.89,110.89,0.0,Matched,974,37
TX-20260601-0046,ORD-20260601-0046,U00607,2026-06-01T21:37:51Z,M1005,Merchant 1005,USDT,CAD,32.64,Completed,Interac e-Transfer,,APPROVED,0.9,0.04,Outflow,60.32,False,CA,1,False,2026-06-01T21:08:23Z,2026-06-01T21:18:08Z,2026-06-01T21:42:54Z,2026-06-01T21:37:51Z,2026-06-01T21:53:51Z,32.64,32.64,0.0,Matched,402,16
TX-20260601-0038,ORD-20260601-0038,U00694,2026-06-01T21:53:04Z,M1013,Merchant 1013,USDC,CAD,95.9,Completed,Interac e-Transfer,,APPROVED,0.98,0.12,Inflow,29.41,False,SG,1,False,2026-06-01T21:40:32Z,2026-06-01T21:44:01Z,2026-06-01T21:56:44Z,2026-06-01T21:53:04Z,2026-06-01T21:58:04Z,95.9,95.9,0.0,Matched,593,5
TX-20260601-0055,ORD-20260601-0055,U00343,2026-06-01T21:59:10Z,M1002,Merchant 1002,BTC,USD,134.58,Completed,Interac e-Transfer,,APPROVED,1.04,0.28,Inflow,83.04,False,US,3,False,2026-06-01T21:14:15Z,2026-06-01T21:22:01Z,2026-06-01T21:37:58Z,2026-06-01T21:59:10Z,2026-06-01T22:50:10Z,134.58,134.58,0.0,Matched,692,51
TX-20260601-0071,ORD-20260601-0071,U00735,2026-06-01T22:29:09Z,M1013,Merchant 1013,USDC,USD,92.16,Completed,Interac e-Transfer,,APPROVED,0.98,0.11,Outflow,30.46,False,CA,2,False,2026-06-01T21:55:10Z,2026-06-01T22:04:02Z,2026-06-01T22:09:36Z,2026-06-01T22:29:09Z,2026-06-01T23:00:09Z,92.16,92.16,0.0,Matched,539,31
TX-20260601-0024,ORD-20260601-0024,U00716,2026-06-01T22:31:50Z,M1009,Merchant 1009,USDT,CAD,483.52,Completed,Card,,APPROVED,1.53,0.58,Outflow,68.61,False,CA,2,False,2026-06-01T21:27:07Z,2026-06-01T21:36:29Z,2026-06-01T22:00:56Z,2026-06-01T22:31:50Z,2026-06-01T22:47:50Z,483.52,483.52,0.0,Matched,629,16
TX-20260601-0078,ORD-20260601-0078,U00307,2026-06-01T22:49:04Z,M1002,Merchant 1002,USDT,CAD,325.07,Completed,Crypto Network,,APPROVED,1.31,0.39,Outflow,84.48,False,HK,2,False,2026-06-01T22:18:11Z,2026-06-01T22:19:21Z,2026-06-01T22:40:14Z,2026-06-01T22:49:04Z,2026-06-01T23:03:04Z,325.07,325.07,0.0,Matched,364,14
TX-20260601-0020,ORD-20260601-0020,U00113,2026-06-01T23:13:23Z,M1015,Merchant 1015,USDC,CAD,358.7,Pending,Crypto Network,,PENDING,0.0,0.0,Inflow,56.89,False,GB,2,False,2026-06-01T22:22:48Z,2026-06-01T22:30:08Z,2026-06-01T22:52:51Z,,,358.7,358.7,0.0,Matched,314,
TX-20260601-0012,ORD-20260601-0012,U00558,2026-06-01T23:14:08Z,M1018,Merchant 1018,USDC,CAD,42.58,Completed,Interac e-Transfer,,APPROVED,0.91,0.05,Inflow,28.81,False,US,3,False,2026-06-01T22:30:41Z,2026-06-01T22:36:03Z,2026-06-01T22:40:36Z,2026-06-01T23:14:08Z,2026-06-01T23:29:08Z,42.58,42.58,0.0,Matched,531,15
TX-20260601-0045,ORD-20260601-0045,U00086,2026-06-01T23:31:11Z,M1017,Merchant 1017,USDC,CAD,684.78,Completed,Crypto Network,,APPROVED,1.81,0.82,Outflow,73.68,False,US,1,False,2026-06-01T23:04:21Z,2026-06-01T23:06:00Z,2026-06-01T23:07:28Z,2026-06-01T23:31:11Z,2026-06-01T23:52:11Z,684.78,684.78,0.0,Matched,503,21
TX-20260601-0027,ORD-20260601-0027,U00084,2026-06-01T23:40:30Z,M1010,Merchant 1010,USDC,CAD,69.68,Completed,Interac e-Transfer,,APPROVED,0.95,0.08,Outflow,53.52,False,US,5,False,2026-06-01T22:50:32Z,2026-06-01T22:58:54Z,2026-06-01T23:11:48Z,2026-06-01T23:40:30Z,2026-06-01T23:58:30Z,69.68,69.68,0.0,Matched,953,18
TX-20260601-0009,ORD-20260601-0009,U00702,2026-06-01T23:40:46Z,M1012,Merchant 1012,USDC,CAD,237.83,Completed,Card,,APPROVED,1.18,0.29,Inflow,42.87,False,CA,0,False,2026-06-01T23:05:06Z,2026-06-01T23:09:57Z,2026-06-01T23:19:20Z,2026-06-01T23:40:46Z,2026-06-01T23:58:46Z,237.83,237.83,0.0,Matched,377,18
TX-20260601-0028,ORD-20260601-0028,U00158,2026-06-02T00:06:41Z,M1012,Merchant 1012,USDC,CAD,246.4,Completed,Wire Transfer,,APPROVED,1.19,0.3,Outflow,85.91,False,GB,2,True,2026-06-02T00:02:23Z,2026-06-02T00:10:05Z,2026-06-02T00:19:14Z,2026-06-02T00:06:41Z,2026-06-02T00:14:41Z,246.4,246.4,0.0,Matched,497,8
TX-20260601-0025,ORD-20260601-0025,U00308,2026-06-02T00:18:25Z,M1008,Merchant 1008,USDC,CAD,168.48,Completed,Wire Transfer,,APPROVED,1.09,0.2,Outflow,51.63,False,CA,3,False,2026-06-01T23:57:50Z,2026-06-02T00:00:16Z,2026-06-02T00:14:45Z,2026-06-02T00:18:25Z,2026-06-02T00:35:25Z,168.48,168.48,0.0,Matched,289,17
TX-20260601-0016,ORD-20260601-0016,U00118,2026-06-02T00:23:08Z,M1003,Merchant 1003,ETH,USD,177.24,Failed,Wire Transfer,Fraud Block,AML_BLOCK,0.0,0.0,Inflow,90.75,True,GB,1,True,2026-06-01T23:18:54Z,2026-06-01T23:28:04Z,2026-06-01T23:43:27Z,,,177.24,177.24,0.0,Matched,508,
TX-20260601-0042,ORD-20260601-0042,U00114,2026-06-02T00:25:37Z,M1008,Merchant 1008,USDC,CAD,178.6,Completed,Interac e-Transfer,,APPROVED,1.1,0.21,Inflow,66.62,False,SG,2,False,2026-06-01T23:25:52Z,2026-06-01T23:28:09Z,,2026-06-02T00:25:37Z,2026-06-02T00:45:37Z,178.6,178.6,0.0,Matched,1278,20
TX-20260601-0081,ORD-20260601-0081,U00115,2026-06-02T00:56:40Z,M1004,Merchant 1004,USDC,CAD,86.9,Completed,Interac e-Transfer,,APPROVED,0.97,0.1,Outflow,51.82,False,GB,2,False,2026-06-02T00:39:57Z,2026-06-02T00:49:24Z,2026-06-02T01:02:09Z,2026-06-02T00:56:40Z,2026-06-02T01:26:40Z,86.9,86.9,0.0,Matched,1800,30
TX-20260601-0064,ORD-20260601-0064,U00631,2026-06-02T01:13:10Z,M1020,Merchant 1020,BTC,CAD,583.99,Completed,Crypto Network,,APPROVED,1.67,1.23,Outflow,60.32,False,SG,1,False,2026-06-02T00:57:40Z,,,2026-06-02T01:13:10Z,2026-06-02T02:26:10Z,583.99,583.99,0.0,Matched,425,73
TX-20260601-0003,ORD-20260601-0003,U00668,2026-06-02T01:49:35Z,M1003,Merchant 1003,USDC,CAD,2403.49,Completed,Wire Transfer,,APPROVED,4.21,2.88,Inflow,47.66,False,CA,2,False,2026-06-02T01:38:36Z,2026-06-02T01:44:40Z,2026-06-02T02:01:35Z,2026-06-02T01:49:35Z,2026-06-02T02:11:35Z,2403.49,2403.49,0.0,Matched,1559,22
TX-20260601-0022,ORD-20260601-0022,U00686,2026-06-02T02:16:01Z,M1016,Merchant 1016,USDC,CAD,178.97,Completed,Interac e-Transfer,,APPROVED,1.1,0.21,Inflow,36.41,False,CA,1,False,2026-06-02T01:12:14Z,2026-06-02T01:21:51Z,2026-06-02T01:35:37Z,2026-06-02T02:16:01Z,2026-06-02T02:30:01Z,178.97,178.97,0.0,Matched,615,14
TX-20260601-0096,ORD-20260601-0096,U00203,2026-06-02T02:34:27Z,M1003,Merchant 1003,USDC,CAD,306.04,Completed,Interac e-Transfer,,APPROVED,1.28,0.37,Inflow,33.29,False,HK,0,False,2026-06-02T01:29:22Z,2026-06-02T01:36:49Z,2026-06-02T01:38:21Z,2026-06-02T02:34:27Z,2026-06-02T02:56:27Z,306.04,306.04,0.0,Matched,740,22
TX-20260601-0086,ORD-20260601-0086,U00413,2026-06-02T02:42:16Z,M1007,Merchant 1007,USDT,CAD,135.28,Completed,Card,,APPROVED,1.04,0.16,Inflow,93.81,True,GB,2,True,2026-06-02T01:54:19Z,2026-06-02T01:56:06Z,2026-06-02T02:00:03Z,2026-06-02T02:42:16Z,2026-06-02T02:51:16Z,135.28,135.28,0.0,Matched,494,9
TX-20260601-0013,ORD-20260601-0013,U00707,2026-06-02T03:06:59Z,M1013,Merchant 1013,USDT,CAD,25.02,Completed,Wire Transfer,,APPROVED,0.89,0.03,Inflow,50.06,False,CA,0,False,2026-06-02T02:37:57Z,2026-06-02T02:39:26Z,2026-06-02T02:49:21Z,2026-06-02T03:06:59Z,2026-06-02T03:15:59Z,25.02,25.02,0.0,Matched,356,9
TX-20260601-0021,ORD-20260601-0021,U00498,2026-06-02T03:14:12Z,M1015,Merchant 1015,ETH,CAD,156.37,Completed,Interac e-Transfer,,APPROVED,1.07,0.33,Outflow,49.44,False,HK,1,False,2026-06-02T02:52:20Z,2026-06-02T02:52:51Z,2026-06-02T02:57:19Z,2026-06-02T03:14:12Z,2026-06-02T03:30:12Z,156.37,156.37,0.0,Matched,526,16
TX-20260601-0074,ORD-20260601-0074,U00609,2026-06-02T03:31:14Z,M1017,Merchant 1017,USDC,CAD,1146.2,Completed,Interac e-Transfer,,APPROVED,2.45,1.38,Inflow,45.56,False,SG,2,False,2026-06-02T03:26:28Z,2026-06-02T03:30:10Z,2026-06-02T03:37:06Z,2026-06-02T03:31:14Z,2026-06-02T03:50:14Z,1146.2,1146.2,0.0,Matched,759,19
TX-20260601-0011,ORD-20260601-0011,U00084,2026-06-02T03:31:16Z,M1018,Merchant 1018,USDC,CAD,97.84,Completed,Interac e-Transfer,,APPROVED,0.99,0.12,Inflow,60.07,False,US,3,False,2026-06-02T03:14:19Z,2026-06-02T03:17:05Z,2026-06-02T03:24:58Z,2026-06-02T03:31:16Z,2026-06-02T03:51:16Z,97.84,97.84,0.0,Matched,621,20
TX-20260601-0054,ORD-20260601-0054,U00051,2026-06-02T03:31:29Z,M1020,Merchant 1020,USDC,CAD,9.38,Completed,Interac e-Transfer,,APPROVED,0.86,0.01,Outflow,37.69,False,HK,2,False,2026-06-02T02:39:55Z,2026-06-02T02:45:58Z,2026-06-02T03:01:26Z,2026-06-02T03:31:29Z,2026-06-02T04:35:29Z,9.38,9.38,0.0,Matched,370,64
TX-20260602-0027,ORD-20260602-0027,U00217,2026-06-02T04:00:00Z,M1015,Merchant 1015,USDC,CAD,36.29,Completed,Crypto Network,,APPROVED,0.9,0.04,Outflow,95.83,True,GB,2,True,2026-06-02T03:11:05Z,2026-06-02T03:19:02Z,2026-06-02T03:39:19Z,2026-06-02T04:00:00Z,2026-06-02T04:22:00Z,36.29,36.29,0.0,Matched,594,22
TX-20260602-0022,ORD-20260602-0022,U00363,2026-06-02T04:17:51Z,M1020,Merchant 1020,USDC,USD,581.86,Completed,Interac e-Transfer,,APPROVED,1.66,0.7,Inflow,74.72,False,CA,2,False,2026-06-02T03:54:08Z,2026-06-02T04:02:42Z,2026-06-02T04:04:35Z,2026-06-02T04:17:51Z,2026-06-02T04:44:51Z,581.86,581.86,0.0,Matched,401,27
TX-20260602-0086,ORD-20260602-0086,U00268,2026-06-02T04:22:45Z,M1006,Merchant 1006,USDT,CAD,197.13,Completed,Card,,APPROVED,1.13,0.24,Inflow,35.9,False,CA,0,False,2026-06-02T03:16:34Z,2026-06-02T03:25:08Z,2026-06-02T03:39:31Z,2026-06-02T04:22:45Z,2026-06-02T04:27:45Z,197.13,197.13,0.0,Matched,173,5
TX-20260602-0012,ORD-20260602-0012,U00295,2026-06-02T04:23:44Z,M1008,Merchant 1008,BTC,USD,287.17,Completed,Interac e-Transfer,,APPROVED,1.25,0.6,Outflow,57.77,False,SG,2,False,2026-06-02T03:58:43Z,2026-06-02T04:06:13Z,2026-06-02T04:11:00Z,2026-06-02T04:23:44Z,2026-06-02T05:07:44Z,287.17,287.17,0.0,Matched,561,44
TX-20260602-0058,ORD-20260602-0058,U00047,2026-06-02T04:36:03Z,M1007,Merchant 1007,USDC,CAD,1107.19,Completed,Crypto Network,,APPROVED,2.4,1.33,Inflow,48.55,False,CA,0,False,2026-06-02T03:55:59Z,2026-06-02T04:04:15Z,2026-06-02T04:17:06Z,2026-06-02T04:36:03Z,2026-06-02T04:52:03Z,1107.19,1107.19,0.0,Matched,751,16
TX-20260602-0064,ORD-20260602-0064,U00330,2026-06-02T04:44:37Z,M1017,Merchant 1017,ETH,USD,730.54,Completed,Interac e-Transfer,,APPROVED,1.87,1.53,Outflow,76.15,False,CA,5,False,2026-06-02T03:42:48Z,2026-06-02T03:50:13Z,2026-06-02T04:14:10Z,2026-06-02T04:44:37Z,2026-06-02T05:27:37Z,730.54,730.54,0.0,Matched,636,43
TX-20260602-0013,ORD-20260602-0013,U00113,2026-06-02T04:50:48Z,M1007,Merchant 1007,USDT,CAD,201.85,Completed,Interac e-Transfer,,APPROVED,1.13,0.24,Inflow,74.47,False,SG,3,False,2026-06-02T03:41:49Z,2026-06-02T03:49:05Z,,2026-06-02T04:50:48Z,2026-06-02T05:21:48Z,201.85,201.85,0.0,Matched,928,31
TX-20260602-0078,ORD-20260602-0078,U00466,2026-06-02T04:59:24Z,M1019,Merchant 1019,USDC,CAD,766.72,Completed,Interac e-Transfer,,APPROVED,1.92,0.92,Inflow,50.7,False,CA,3,False,2026-06-02T04:07:14Z,2026-06-02T04:10:34Z,2026-06-02T04:24:26Z,2026-06-02T04:59:24Z,2026-06-02T05:19:24Z,766.72,766.72,0.0,Matched,430,20
TX-20260602-0037,ORD-20260602-0037,U00295,2026-06-02T05:07:08Z,M1007,Merchant 1007,USDC,CAD,1186.2,Completed,Crypto Network,,APPROVED,2.51,1.42,Inflow,39.3,False,GB,1,False,2026-06-02T04:04:45Z,2026-06-02T04:05:24Z,,2026-06-02T05:07:08Z,2026-06-02T05:37:08Z,1186.2,1186.2,0.0,Matched,588,30
TX-20260602-0083,ORD-20260602-0083,U00098,2026-06-02T05:55:45Z,M1006,Merchant 1006,USDC,CAD,895.02,Completed,Card,,APPROVED,2.1,1.07,Inflow,35.06,False,US,1,False,2026-06-02T05:06:54Z,2026-06-02T05:16:14Z,2026-06-02T05:25:10Z,2026-06-02T05:55:45Z,2026-06-02T06:17:45Z,895.02,895.02,0.0,Matched,667,22
TX-20260602-0080,ORD-20260602-0080,U00260,2026-06-02T06:23:55Z,M1004,Merchant 1004,USDT,CAD,1155.69,Failed,Crypto Network,Network Congestion,CHAIN_DELAY,0.0,0.0,Outflow,57.57,False,US,0,False,2026-06-02T06:04:21Z,2026-06-02T06:13:36Z,2026-06-02T06:20:11Z,,,1155.69,1155.69,0.0,Matched,418,
TX-20260602-0049,ORD-20260602-0049,U00459,2026-06-02T06:37:03Z,M1009,Merchant 1009,USDC,CAD,2981.83,Completed,Interac e-Transfer,,APPROVED,5.02,3.58,Inflow,56.25,False,CA,4,False,2026-06-02T05:49:07Z,2026-06-02T05:54:28Z,2026-06-02T06:18:27Z,2026-06-02T06:37:03Z,2026-06-02T06:44:03Z,2981.83,2981.83,0.0,Matched,914,7
TX-20260602-0069,ORD-20260602-0069,U00210,2026-06-02T06:46:11Z,M1013,Merchant 1013,USDC,USD,97.85,Completed,Interac e-Transfer,,APPROVED,0.99,0.12,Inflow,33.92,False,CA,0,False,2026-06-02T05:40:50Z,2026-06-02T05:44:36Z,2026-06-02T05:57:57Z,2026-06-02T06:46:11Z,2026-06-02T06:55:11Z,97.85,97.85,0.0,Matched,299,9
TX-20260602-0033,ORD-20260602-0033,U00335,2026-06-02T07:18:28Z,M1015,Merchant 1015,USDC,CAD,375.38,Completed,Interac e-Transfer,,APPROVED,1.38,0.45,Outflow,56.71,False,US,0,False,2026-06-02T07:00:00Z,2026-06-02T07:01:09Z,,2026-06-02T07:18:28Z,2026-06-02T07:26:28Z,375.38,375.38,0.0,Matched,565,8
TX-20260602-0019,ORD-20260602-0019,U00339,2026-06-02T07:26:20Z,M1001,Merchant 1001,USDT,USD,414.99,Completed,Crypto Network,,APPROVED,1.43,0.5,Inflow,39.72,False,CA,0,False,2026-06-02T06:52:41Z,2026-06-02T06:59:07Z,2026-06-02T07:19:29Z,2026-06-02T07:26:20Z,2026-06-02T07:40:20Z,414.99,414.99,0.0,Matched,742,14
TX-20260602-0095,ORD-20260602-0095,U00412,2026-06-02T07:48:15Z,M1017,Merchant 1017,USDT,CAD,242.66,Completed,Card,,APPROVED,1.19,0.29,Outflow,52.48,False,CA,2,False,2026-06-02T06:52:14Z,2026-06-02T06:56:28Z,2026-06-02T07:06:24Z,2026-06-02T07:48:15Z,2026-06-02T08:01:15Z,242.66,242.66,0.0,Matched,584,13
TX-20260602-0040,ORD-20260602-0040,U00202,2026-06-02T08:09:00Z,M1003,Merchant 1003,USDC,CAD,257.41,Completed,Crypto Network,,APPROVED,1.21,0.31,Inflow,25.66,False,CA,1,False,2026-06-02T07:07:23Z,2026-06-02T07:09:03Z,2026-06-02T07:25:27Z,2026-06-02T08:09:00Z,2026-06-02T08:21:00Z,257.41,257.41,0.0,Matched,411,12
TX-20260602-0017,ORD-20260602-0017,U00341,2026-06-02T08:11:24Z,M1010,Merchant 1010,USDC,USD,481.01,Completed,Crypto Network,,APPROVED,1.52,0.58,Outflow,40.75,False,CA,2,False,2026-06-02T07:19:02Z,2026-06-02T07:24:39Z,2026-06-02T07:29:18Z,2026-06-02T08:11:24Z,2026-06-02T08:16:24Z,481.01,481.01,0.0,Matched,774,5
TX-20260602-0059,ORD-20260602-0059,U00178,2026-06-02T09:43:09Z,M1011,Merchant 1011,BTC,USD,82.25,Completed,Interac e-Transfer,,APPROVED,0.97,0.17,Inflow,50.63,False,HK,1,False,2026-06-02T09:15:27Z,2026-06-02T09:19:56Z,2026-06-02T09:41:28Z,2026-06-02T09:43:09Z,2026-06-02T10:04:09Z,82.25,82.25,0.0,Matched,948,21
TX-20260602-0047,ORD-20260602-0047,U00061,2026-06-02T09:49:06Z,M1012,Merchant 1012,USDT,USD,33.43,Completed,Interac e-Transfer,,APPROVED,0.9,0.04,Inflow,67.04,False,US,1,False,2026-06-02T08:50:18Z,2026-06-02T08:55:55Z,2026-06-02T09:13:33Z,2026-06-02T09:49:06Z,2026-06-02T10:03:06Z,33.43,33.43,0.0,Matched,510,14
TX-20260602-0071,ORD-20260602-0071,U00340,2026-06-02T09:57:18Z,M1016,Merchant 1016,USDC,USD,410.27,Completed,Card,,APPROVED,1.42,0.49,Inflow,57.72,False,US,0,False,2026-06-02T09:10:26Z,2026-06-02T09:16:43Z,2026-06-02T09:40:08Z,2026-06-02T09:57:18Z,2026-06-02T10:26:18Z,410.27,410.27,0.0,Matched,558,29
TX-20260602-0032,ORD-20260602-0032,U00316,2026-06-02T09:59:44Z,M1003,Merchant 1003,BTC,USD,24.69,Completed,Wire Transfer,,APPROVED,0.88,0.05,Outflow,25.82,False,US,3,False,2026-06-02T09:56:21Z,2026-06-02T09:57:33Z,2026-06-02T10:13:14Z,2026-06-02T09:59:44Z,2026-06-02T11:20:44Z,24.69,24.69,0.0,Matched,345,81
TX-20260602-0003,ORD-20260602-0003,U00726,2026-06-02T10:07:11Z,M1006,Merchant 1006,USDC,CAD,1963.24,Completed,Wire Transfer,,APPROVED,3.6,2.36,Inflow,43.46,False,CA,2,False,2026-06-02T09:25:23Z,2026-06-02T09:26:16Z,2026-06-02T09:41:46Z,2026-06-02T10:07:11Z,2026-06-02T10:20:11Z,1963.24,1963.24,0.0,Matched,551,13
TX-20260602-0061,ORD-20260602-0061,U00555,2026-06-02T10:07:45Z,M1014,Merchant 1014,USDC,CAD,222.37,Completed,Interac e-Transfer,,APPROVED,1.16,0.27,Inflow,44.46,False,CA,1,False,2026-06-02T09:46:30Z,2026-06-02T09:55:46Z,2026-06-02T10:15:38Z,2026-06-02T10:07:45Z,2026-06-02T10:44:45Z,222.37,222.37,0.0,Matched,870,37
TX-20260602-0097,ORD-20260602-0097,U00590,2026-06-02T10:16:41Z,M1015,Merchant 1015,USDC,USD,104.76,Completed,Interac e-Transfer,,APPROVED,1.0,0.13,Inflow,58.68,False,CA,2,False,2026-06-02T09:45:49Z,2026-06-02T09:55:40Z,2026-06-02T10:02:17Z,2026-06-02T10:16:41Z,2026-06-02T10:44:41Z,104.76,104.76,0.0,Matched,869,28
TX-20260602-0060,ORD-20260602-0060,U00043,2026-06-02T10:17:50Z,M1011,Merchant 1011,BTC,CAD,709.67,Completed,Interac e-Transfer,,APPROVED,1.84,1.49,Inflow,47.52,False,CA,1,False,2026-06-02T10:01:48Z,2026-06-02T10:04:11Z,2026-06-02T10:10:42Z,2026-06-02T10:17:50Z,2026-06-02T10:37:50Z,709.67,709.67,0.0,Matched,547,20
TX-20260602-0054,ORD-20260602-0054,U00193,2026-06-02T10:50:43Z,M1009,Merchant 1009,USDT,USD,372.19,Completed,Card,,APPROVED,1.37,0.45,Outflow,50.93,False,SG,4,False,2026-06-02T09:59:32Z,2026-06-02T10:07:04Z,2026-06-02T10:22:53Z,2026-06-02T10:50:43Z,2026-06-02T11:05:43Z,372.19,372.19,0.0,Matched,668,15
TX-20260602-0044,ORD-20260602-0044,U00199,2026-06-02T11:03:18Z,M1007,Merchant 1007,USDT,USD,86.86,Completed,Card,,APPROVED,0.97,0.1,Inflow,30.12,False,CA,2,False,2026-06-02T10:09:49Z,2026-06-02T10:11:57Z,2026-06-02T10:14:56Z,2026-06-02T11:03:18Z,2026-06-02T11:18:18Z,86.86,86.86,0.0,Matched,560,15
TX-20260602-0025,ORD-20260602-0025,U00163,2026-06-02T11:35:24Z,M1004,Merchant 1004,BTC,CAD,173.63,Completed,Card,,APPROVED,1.09,0.36,Inflow,69.32,True,GB,6,True,2026-06-02T10:49:48Z,2026-06-02T10:52:36Z,2026-06-02T11:06:41Z,2026-06-02T11:35:24Z,2026-06-02T12:22:24Z,173.63,173.63,0.0,Matched,1171,47
TX-20260602-0042,ORD-20260602-0042,U00225,2026-06-02T11:40:19Z,M1010,Merchant 1010,USDT,CAD,1557.16,Completed,Interac e-Transfer,,APPROVED,3.03,1.87,Inflow,53.56,False,CA,2,False,2026-06-02T10:56:49Z,2026-06-02T10:59:23Z,2026-06-02T11:17:25Z,2026-06-02T11:40:19Z,2026-06-02T12:25:19Z,1557.16,1557.16,0.0,Matched,399,45
TX-20260602-0075,ORD-20260602-0075,U00333,2026-06-02T11:45:17Z,M1020,Merchant 1020,USDC,CAD,954.96,Completed,Interac e-Transfer,,APPROVED,2.19,1.15,Outflow,26.58,False,US,0,False,2026-06-02T11:02:43Z,2026-06-02T11:06:42Z,2026-06-02T11:26:54Z,2026-06-02T11:45:17Z,2026-06-02T12:12:17Z,954.96,954.96,0.0,Matched,754,27
TX-20260602-0053,ORD-20260602-0053,U00241,2026-06-02T11:49:07Z,M1011,Merchant 1011,USDC,USD,225.76,Completed,Crypto Network,,APPROVED,1.17,0.27,Inflow,31.39,False,CA,1,False,2026-06-02T10:52:08Z,2026-06-02T10:52:37Z,2026-06-02T11:04:56Z,2026-06-02T11:49:07Z,2026-06-02T12:09:07Z,225.76,225.76,0.0,Matched,497,20
TX-20260602-0021,ORD-20260602-0021,U00583,2026-06-02T11:54:59Z,M1002,Merchant 1002,USDC,CAD,171.98,Completed,Card,,APPROVED,1.09,0.21,Outflow,74.08,False,US,5,False,2026-06-02T11:51:34Z,2026-06-02T11:55:32Z,2026-06-02T12:07:27Z,2026-06-02T11:54:59Z,2026-06-02T12:05:59Z,171.98,171.98,0.0,Matched,355,11
TX-20260602-0030,ORD-20260602-0030,U00054,2026-06-02T12:09:11Z,M1006,Merchant 1006,USDC,CAD,217.23,Failed,Interac e-Transfer,KYC Review,KYC_PENDING,0.0,0.0,Inflow,64.28,False,GB,1,False,2026-06-02T12:07:27Z,2026-06-02T12:12:23Z,2026-06-02T12:25:07Z,,,217.23,217.23,0.0,Matched,249,
TX-20260602-0093,ORD-20260602-0093,U00114,2026-06-02T12:53:00Z,M1007,Merchant 1007,USDC,CAD,31.74,Completed,Wire Transfer,,APPROVED,0.89,0.04,Inflow,30.62,False,SG,2,False,2026-06-02T12:37:04Z,2026-06-02T12:39:28Z,2026-06-02T12:54:26Z,2026-06-02T12:53:00Z,2026-06-02T13:32:00Z,31.74,31.74,0.0,Matched,481,39
TX-20260602-0036,ORD-20260602-0036,U00606,2026-06-02T13:00:24Z,M1011,Merchant 1011,USDC,CAD,616.17,Completed,Interac e-Transfer,,APPROVED,1.71,0.74,Inflow,53.56,False,US,0,False,2026-06-02T12:39:25Z,2026-06-02T12:41:33Z,2026-06-02T12:50:23Z,2026-06-02T13:00:24Z,2026-06-02T13:22:24Z,616.17,616.17,0.0,Matched,405,22
